,dataset,group,feat_selection,metric,value,time,model_path,fold_key,model_type,n_obs,model
1,pancreatic_endocrinogenesis,train,random,pr_auc,0.062712999039073,20.907236,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_1.pt,fold_2,pwms,200,mubind_graph
2,pancreatic_endocrinogenesis,train,random,r2,0.2823445200920105,20.907236,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_1.pt,fold_2,pwms,200,mubind_graph
3,pancreatic_endocrinogenesis,train,random,roc_auc_multi,0.5010947399017525,20.907236,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_1.pt,fold_2,pwms,200,mubind_graph
4,pancreatic_endocrinogenesis,train,random,pr_auc_multi,0.1109984015309095,20.907236,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_1.pt,fold_2,pwms,200,mubind_graph
5,pancreatic_endocrinogenesis,val,random,roc_auc,0.7630566116906481,20.907236,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_1.pt,fold_2,pwms,200,mubind_graph
6,pancreatic_endocrinogenesis,val,random,pr_auc,0.0991771393094007,20.907236,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_1.pt,fold_2,pwms,200,mubind_graph
7,pancreatic_endocrinogenesis,val,random,r2,0.4137983918190002,20.907236,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_1.pt,fold_2,pwms,200,mubind_graph
8,pancreatic_endocrinogenesis,val,random,roc_auc_multi,0.4941964769757795,20.907236,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_1.pt,fold_2,pwms,200,mubind_graph
9,pancreatic_endocrinogenesis,val,random,pr_auc_multi,0.1110142990150107,20.907236,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_1.pt,fold_2,pwms,200,mubind_graph
10,pancreatic_endocrinogenesis,test,random,roc_auc,0.532799062107578,20.907236,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_1.pt,fold_2,pwms,200,mubind_graph
11,pancreatic_endocrinogenesis,test,random,pr_auc,0.0768625423141617,20.907236,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_1.pt,fold_2,pwms,200,mubind_graph
12,pancreatic_endocrinogenesis,test,random,r2,0.218468964099884,20.907236,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_1.pt,fold_2,pwms,200,mubind_graph
13,pancreatic_endocrinogenesis,test,random,roc_auc_multi,0.5025576361443659,20.907236,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_1.pt,fold_2,pwms,200,mubind_graph
14,pancreatic_endocrinogenesis,test,random,pr_auc_multi,0.1493274850861062,20.907236,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_1.pt,fold_2,pwms,200,mubind_graph
0,pancreatic_endocrinogenesis,train,random,roc_auc,0.5519485662960153,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
1,pancreatic_endocrinogenesis,train,random,pr_auc,0.0698423799986272,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
2,pancreatic_endocrinogenesis,train,random,r2,0.3586704730987549,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
3,pancreatic_endocrinogenesis,train,random,roc_auc_multi,0.499703514839466,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
4,pancreatic_endocrinogenesis,train,random,pr_auc_multi,0.1111268216250048,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
5,pancreatic_endocrinogenesis,val,random,roc_auc,0.2876726295612527,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
6,pancreatic_endocrinogenesis,val,random,pr_auc,0.0655352151583219,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
7,pancreatic_endocrinogenesis,val,random,r2,0.5233662128448486,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
8,pancreatic_endocrinogenesis,val,random,roc_auc_multi,0.4953181418807278,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
9,pancreatic_endocrinogenesis,val,random,pr_auc_multi,0.1106030408114684,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
10,pancreatic_endocrinogenesis,test,random,roc_auc,0.5603291169382758,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
11,pancreatic_endocrinogenesis,test,random,pr_auc,0.1149538295786197,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
12,pancreatic_endocrinogenesis,test,random,r2,0.2979751825332641,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
13,pancreatic_endocrinogenesis,test,random,roc_auc_multi,0.4977231460618538,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
14,pancreatic_endocrinogenesis,test,random,pr_auc_multi,0.1439135569381494,13.169346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_2/model_0.pt,fold_2,pwms,200,mubind
0,pancreatic_endocrinogenesis,train,random,roc_auc,0.5526853574273605,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
1,pancreatic_endocrinogenesis,train,random,pr_auc,0.0686610492735769,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
2,pancreatic_endocrinogenesis,train,random,r2,0.2887501716613769,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
3,pancreatic_endocrinogenesis,train,random,roc_auc_multi,0.4991933591167383,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
4,pancreatic_endocrinogenesis,train,random,pr_auc_multi,0.1001049104970733,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
5,pancreatic_endocrinogenesis,val,random,roc_auc,0.3568896621530982,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
6,pancreatic_endocrinogenesis,val,random,pr_auc,0.0580446483186404,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
7,pancreatic_endocrinogenesis,val,random,r2,0.3442976474761963,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
8,pancreatic_endocrinogenesis,val,random,roc_auc_multi,0.499029870706708,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
9,pancreatic_endocrinogenesis,val,random,pr_auc_multi,0.1105174483872032,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
10,pancreatic_endocrinogenesis,test,random,roc_auc,0.5559138434396632,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
11,pancreatic_endocrinogenesis,test,random,pr_auc,0.1076849603199014,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
12,pancreatic_endocrinogenesis,test,random,r2,0.2902738451957702,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
13,pancreatic_endocrinogenesis,test,random,roc_auc_multi,0.4955292290962534,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
14,pancreatic_endocrinogenesis,test,random,pr_auc_multi,0.1244945915489728,20.895302,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_1.pt,fold_4,pwms,200,mubind_graph
0,pancreatic_endocrinogenesis,train,random,roc_auc,0.5224236373781148,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
1,pancreatic_endocrinogenesis,train,random,pr_auc,0.0830658088138871,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
2,pancreatic_endocrinogenesis,train,random,r2,0.3679069876670837,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
3,pancreatic_endocrinogenesis,train,random,roc_auc_multi,0.5116751246893163,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
4,pancreatic_endocrinogenesis,train,random,pr_auc_multi,0.1000152222102048,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
5,pancreatic_endocrinogenesis,val,random,roc_auc,0.5664810742229756,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
6,pancreatic_endocrinogenesis,val,random,pr_auc,0.106156857930613,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
7,pancreatic_endocrinogenesis,val,random,r2,0.3954821825027466,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
8,pancreatic_endocrinogenesis,val,random,roc_auc_multi,0.4990146814905877,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
9,pancreatic_endocrinogenesis,val,random,pr_auc_multi,0.1105028171021433,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
10,pancreatic_endocrinogenesis,test,random,roc_auc,0.587280545216608,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
11,pancreatic_endocrinogenesis,test,random,pr_auc,0.1260825426880455,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
12,pancreatic_endocrinogenesis,test,random,r2,0.3295102119445801,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
13,pancreatic_endocrinogenesis,test,random,roc_auc_multi,0.4930575942978161,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
14,pancreatic_endocrinogenesis,test,random,pr_auc_multi,0.1247670927770444,13.170149,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_4/model_0.pt,fold_4,pwms,200,mubind
0,pancreatic_endocrinogenesis,train,random,roc_auc,0.5064894795512417,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
1,pancreatic_endocrinogenesis,train,random,pr_auc,0.0812410292097808,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
2,pancreatic_endocrinogenesis,train,random,r2,0.2978590130805969,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
3,pancreatic_endocrinogenesis,train,random,roc_auc_multi,0.5006061715281815,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
4,pancreatic_endocrinogenesis,train,random,pr_auc_multi,0.1002498369009846,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
5,pancreatic_endocrinogenesis,val,random,roc_auc,0.5048875901325893,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
6,pancreatic_endocrinogenesis,val,random,pr_auc,0.0879310176757138,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
7,pancreatic_endocrinogenesis,val,random,r2,0.2239872217178344,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
8,pancreatic_endocrinogenesis,val,random,roc_auc_multi,0.5075693465595318,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
9,pancreatic_endocrinogenesis,val,random,pr_auc_multi,0.1425620943501126,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
10,pancreatic_endocrinogenesis,test,random,roc_auc,0.6142764049810004,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
11,pancreatic_endocrinogenesis,test,random,pr_auc,0.139593570617754,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
12,pancreatic_endocrinogenesis,test,random,r2,0.2998927235603332,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
13,pancreatic_endocrinogenesis,test,random,roc_auc_multi,0.4935717421220078,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
14,pancreatic_endocrinogenesis,test,random,pr_auc_multi,0.1123216921435889,20.859005,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_1.pt,fold_3,pwms,200,mubind_graph
0,pancreatic_endocrinogenesis,train,random,roc_auc,0.5557155804932434,13.162248,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_0.pt,fold_3,pwms,200,mubind
1,pancreatic_endocrinogenesis,train,random,pr_auc,0.0730080193067248,13.162248,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_0.pt,fold_3,pwms,200,mubind
2,pancreatic_endocrinogenesis,train,random,r2,0.3688732385635376,13.162248,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_0.pt,fold_3,pwms,200,mubind
3,pancreatic_endocrinogenesis,train,random,roc_auc_multi,0.5021390711542615,13.162248,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_0.pt,fold_3,pwms,200,mubind
4,pancreatic_endocrinogenesis,train,random,pr_auc_multi,0.099954554038435,13.162248,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_0.pt,fold_3,pwms,200,mubind
5,pancreatic_endocrinogenesis,val,random,roc_auc,0.5124911181068275,13.162248,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_0.pt,fold_3,pwms,200,mubind
6,pancreatic_endocrinogenesis,val,random,pr_auc,0.0682472747908591,13.162248,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_0.pt,fold_3,pwms,200,mubind
7,pancreatic_endocrinogenesis,val,random,r2,0.2667282223701477,13.162248,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_0.pt,fold_3,pwms,200,mubind
8,pancreatic_endocrinogenesis,val,random,roc_auc_multi,0.4983409251652015,13.162248,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/mubind_output/obs200/pwms/fold_3/model_0.pt,fold_3,pwms,200,mubind
