,dataset,feat_selection,loss_key,group,metric,value,model_path,fold_key,model,n_epochs
4,pbmc,episcanpy,bce,train,r2,-0.039968272208305455,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
5,pbmc,episcanpy,bce,val,roc_auc,0.4544666606892017,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
6,pbmc,episcanpy,bce,val,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
7,pbmc,episcanpy,bce,val,pr_auc,0.0006398406818658596,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
8,pbmc,episcanpy,bce,val,pr_auc_multi,0.0005135135135135136,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
9,pbmc,episcanpy,bce,val,r2,-0.03207820603019651,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
10,pbmc,episcanpy,bce,test,roc_auc,0.5053663543159174,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
11,pbmc,episcanpy,bce,test,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
12,pbmc,episcanpy,bce,test,pr_auc,0.000516156031607818,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
13,pbmc,episcanpy,bce,test,pr_auc_multi,0.0004533333333333333,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
14,pbmc,episcanpy,bce,test,r2,-0.04036934744921017,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
0,pbmc,episcanpy,bce,train,roc_auc,0.5463156522702469,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
1,pbmc,episcanpy,bce,train,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
2,pbmc,episcanpy,bce,train,pr_auc,0.0004576668393313948,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
3,pbmc,episcanpy,bce,train,pr_auc_multi,0.0003848439821693908,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
4,pbmc,episcanpy,bce,train,r2,-0.00019918383138040063,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
5,pbmc,episcanpy,bce,val,roc_auc,0.6243666351223468,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
6,pbmc,episcanpy,bce,val,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
7,pbmc,episcanpy,bce,val,pr_auc,0.002548092536899545,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
8,pbmc,episcanpy,bce,val,pr_auc_multi,0.0004054054054054054,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
9,pbmc,episcanpy,bce,val,r2,5.523510005867038e-05,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
10,pbmc,episcanpy,bce,test,roc_auc,0.5341994575608021,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
11,pbmc,episcanpy,bce,test,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
12,pbmc,episcanpy,bce,test,pr_auc,0.0004919852181945407,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
13,pbmc,episcanpy,bce,test,pr_auc_multi,0.0004,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
14,pbmc,episcanpy,bce,test,r2,-0.0009278586744150275,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
0,pbmc,episcanpy,bce,train,roc_auc,0.506240001103342,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
1,pbmc,episcanpy,bce,train,roc_auc_multi,0.50641758975623,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
2,pbmc,episcanpy,bce,train,pr_auc,0.0003995646851381216,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
3,pbmc,episcanpy,bce,train,pr_auc_multi,0.0004006116054791402,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
4,pbmc,episcanpy,bce,train,r2,-347.4295332880084,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
5,pbmc,episcanpy,bce,val,roc_auc,0.43152386827533495,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
6,pbmc,episcanpy,bce,val,roc_auc_multi,0.4794029674669865,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
7,pbmc,episcanpy,bce,val,pr_auc,0.0005136867095649897,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
8,pbmc,episcanpy,bce,val,pr_auc_multi,0.00028731503619395995,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
9,pbmc,episcanpy,bce,val,r2,-479.1288236393454,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
10,pbmc,episcanpy,bce,test,roc_auc,0.3960689642907953,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
11,pbmc,episcanpy,bce,test,roc_auc_multi,0.4729646820315835,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
12,pbmc,episcanpy,bce,test,pr_auc,0.0002677378501115004,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
13,pbmc,episcanpy,bce,test,pr_auc_multi,0.00030693890701139707,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
14,pbmc,episcanpy,bce,test,r2,-566.6359619488793,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
0,pbmc,episcanpy,bce,train,roc_auc,0.5012470447751449,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
1,pbmc,episcanpy,bce,train,roc_auc_multi,0.5006854125160904,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
2,pbmc,episcanpy,bce,train,pr_auc,0.0003710617920102629,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
3,pbmc,episcanpy,bce,train,pr_auc_multi,0.00037969852708495374,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
4,pbmc,episcanpy,bce,train,r2,-13.009455896663153,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
5,pbmc,episcanpy,bce,val,roc_auc,0.5152146089088385,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
6,pbmc,episcanpy,bce,val,roc_auc_multi,0.49868855118706396,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
7,pbmc,episcanpy,bce,val,pr_auc,0.0005328355083867593,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
8,pbmc,episcanpy,bce,val,pr_auc_multi,0.00048648648648648646,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
9,pbmc,episcanpy,bce,val,r2,-6.564530099825805,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
10,pbmc,episcanpy,bce,test,roc_auc,0.3998939547540284,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
11,pbmc,episcanpy,bce,test,roc_auc_multi,0.4989195390033081,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
12,pbmc,episcanpy,bce,test,pr_auc,0.0003637616341254127,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
13,pbmc,episcanpy,bce,test,pr_auc_multi,0.00042666666666666667,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
14,pbmc,episcanpy,bce,test,r2,-15.715900789613652,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
0,pbmc,episcanpy,bce,train,roc_auc,0.5057049041290334,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
1,pbmc,episcanpy,bce,train,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
2,pbmc,episcanpy,bce,train,pr_auc,0.0003886586502027564,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
3,pbmc,episcanpy,bce,train,pr_auc_multi,0.0003937592867756315,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
4,pbmc,episcanpy,bce,train,r2,-0.31995575789365005,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
5,pbmc,episcanpy,bce,val,roc_auc,0.5873934916841884,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
6,pbmc,episcanpy,bce,val,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
7,pbmc,episcanpy,bce,val,pr_auc,0.0013755373905277742,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
8,pbmc,episcanpy,bce,val,pr_auc_multi,0.00035135135135135135,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
9,pbmc,episcanpy,bce,val,r2,-0.3548391172312346,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
10,pbmc,episcanpy,bce,test,roc_auc,0.45200410302173477,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
11,pbmc,episcanpy,bce,test,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
12,pbmc,episcanpy,bce,test,pr_auc,0.0002944639978689065,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
13,pbmc,episcanpy,bce,test,pr_auc_multi,0.0002933333333333333,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
14,pbmc,episcanpy,bce,test,r2,-0.7043066691737625,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs500_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
0,pbmc,episcanpy,poisson,train,roc_auc,0.71166275568945,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
1,pbmc,episcanpy,poisson,train,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
2,pbmc,episcanpy,poisson,train,pr_auc,0.009278586399155925,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
3,pbmc,episcanpy,poisson,train,pr_auc_multi,0.0023809347181008903,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
4,pbmc,episcanpy,poisson,train,r2,0.0020203216582559413,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
5,pbmc,episcanpy,poisson,val,roc_auc,0.6202912626083479,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
6,pbmc,episcanpy,poisson,val,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
7,pbmc,episcanpy,poisson,val,pr_auc,0.005965275907399235,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
8,pbmc,episcanpy,poisson,val,pr_auc_multi,0.0023288590604026846,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
9,pbmc,episcanpy,poisson,val,r2,-0.0008335202640719075,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
10,pbmc,episcanpy,poisson,test,roc_auc,0.6285848668378027,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
11,pbmc,episcanpy,poisson,test,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
12,pbmc,episcanpy,poisson,test,pr_auc,0.0072087802285044356,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
13,pbmc,episcanpy,poisson,test,pr_auc_multi,0.00242,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
14,pbmc,episcanpy,poisson,test,r2,0.00042307366283511616,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
0,pbmc,episcanpy,poisson,train,roc_auc,0.5486044242503978,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
1,pbmc,episcanpy,poisson,train,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
2,pbmc,episcanpy,poisson,train,pr_auc,0.0032614408344535917,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
3,pbmc,episcanpy,poisson,train,pr_auc_multi,0.0023794510385756677,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
4,pbmc,episcanpy,poisson,train,r2,-0.0011710722665581041,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
5,pbmc,episcanpy,poisson,val,roc_auc,0.5282761888022272,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
6,pbmc,episcanpy,poisson,val,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
7,pbmc,episcanpy,poisson,val,pr_auc,0.0029238152054781494,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
8,pbmc,episcanpy,poisson,val,pr_auc_multi,0.0023825503355704696,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
9,pbmc,episcanpy,poisson,val,r2,-0.0012952014310905202,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
10,pbmc,episcanpy,poisson,test,roc_auc,0.5577548375341921,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
11,pbmc,episcanpy,poisson,test,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
12,pbmc,episcanpy,poisson,test,pr_auc,0.0033526120881464828,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
13,pbmc,episcanpy,poisson,test,pr_auc_multi,0.0023933333333333333,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
14,pbmc,episcanpy,poisson,test,r2,-0.0012337706602747467,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
0,pbmc,episcanpy,poisson,train,roc_auc,0.6895280994512567,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
1,pbmc,episcanpy,poisson,train,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
2,pbmc,episcanpy,poisson,train,pr_auc,0.009356225030354472,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
3,pbmc,episcanpy,poisson,train,pr_auc_multi,0.0023724035608308604,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
4,pbmc,episcanpy,poisson,train,r2,0.002699968458947599,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
5,pbmc,episcanpy,poisson,val,roc_auc,0.6500663957157821,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
6,pbmc,episcanpy,poisson,val,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
7,pbmc,episcanpy,poisson,val,pr_auc,0.008240208271120491,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
8,pbmc,episcanpy,poisson,val,pr_auc_multi,0.00248993288590604,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
9,pbmc,episcanpy,poisson,val,r2,0.0017688406544222879,/home/ilibarra/workspace/theislab/mubind/data/pbmc/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
